      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000     6342.5884509977999999   -21846.7296405545999995    11540.4468906425989996    2.25057164309999999997   -0.98288985280000000001   -3.09757316430000000009
   01/01/2026   00:05:00     0.003472     7010.6636862192776456   -22117.8857373419334920    10599.0379113568201168    2.20246090727805975584   -0.82449143215206428050   -3.17735625546685544166
   01/01/2026   00:10:00     0.006944     7663.5889335088429588   -22341.2460656002903843     9634.7198195029161738    2.14958989661503875645   -0.66430879893016386487   -3.25027301999138400657
   01/01/2026   00:15:00     0.010417     8299.9529781442001859   -22516.3272078434514860     8649.5765709095185940    2.09207276106665210542   -0.50268818201493010187   -3.31616557536467652695
   01/01/2026   00:20:00     0.013889     8918.3803663927632082   -22642.7501058948446602     7645.7372165492833824    2.03003371461090982575   -0.33997895556945724970   -3.37489122487307922210
   01/01/2026   00:25:00     0.017361     9517.5343852169104899   -22720.2408910045811972     6625.3712988973642748    1.96360676824518875724   -0.17653288148037379779   -3.42632277138885905812
   01/01/2026   00:30:00     0.020833    10096.1199586127646093   -22748.6314857868757144     5590.6841591966798144    1.89293544130933637758   -0.01270334600309226074   -3.47034879741054633510
   01/01/2026   00:35:00     0.024306    10652.8864541701344262   -22727.8599764956493470     4543.9121658624425226    1.81817245174302189988    0.15115540767475866744   -3.50687391065045212316
   01/01/2026   00:40:00     0.027778    11186.6303936320898691   -22657.9707546733907595     3487.3178744570276772    1.73947938594113616620    0.31468904921807512356   -3.53581895454834199102
   01/01/2026   00:45:00     0.031250    11696.1980614399549721   -22539.1144277307400543     2423.1851298399523151    1.65702634892529474062    0.47754393152912027562   -3.55712118317481652482
   01/01/2026   00:50:00     0.034722    12180.4880054728569254   -22371.5474985401703591     1353.8141212456383220    1.57099159560210295203    0.63936785997539544629   -3.57073440007525061239
   01/01/2026   00:55:00     0.038194    12638.4534244298161028   -22155.6318146549157202      281.5164011629846705    1.48156114392948708028    0.79981085870006437844   -3.57662906069478762233
   01/01/2026   01:00:00     0.041667    13069.1044365560712848   -21891.8337882922335424     -791.3901210150671882    1.38892837086078136852    0.95852593225676969573   -3.57479233811644947190
