      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000    18036.5718862457000000     7679.5987999882000001    16319.9781764231989998   -2.79524186640000000008    1.19015610160000000000    2.52921045890000000000
   01/01/2026   00:05:00     0.003472    17178.8132366349045519     8028.2196694229440523    17060.8310677004676492   -2.92211873147828321388    1.13356459698621984055    2.40891941665059753481
   01/01/2026   00:10:00     0.006944    16283.9323845366820187     8359.4927006751777956    17764.8093707379483508   -3.04267868100627646524    1.07452469322979659000    2.28342419162121884548
   01/01/2026   00:15:00     0.010417    15353.8637935857655368     8672.7023952932488395    18430.3922717747525457   -3.15666144981005672128    1.01316405545167455293    2.15299621191037103703
   01/01/2026   00:20:00     0.013889    14390.6178843835457632     8967.1723111877898384    19056.1419944802792283   -3.26382101365856056399    0.94961534714243528497    2.01791753204545433725
   01/01/2026   00:25:00     0.017361    13396.2766824573732212     9242.2665192033553527    19640.7068965674002072   -3.36392611568911624443    0.88401594220237153949    1.87848022060168967932
   01/01/2026   00:30:00     0.020833    12372.9893131071356471     9497.3909718061507919    20182.8243795103460769   -3.45676076056635739504    0.81650762711746578969    1.73498572684592697259
   01/01/2026   00:35:00     0.024306    11322.9673529656490940     9731.9947810272641693    20681.3236052845988873   -3.54212467541015254223    0.74723629393129404626    1.58774422780943711819
   01/01/2026   00:40:00     0.027778    10248.4800483773186972     9945.5714030009157565    21135.1280144717908467   -3.61983373660413538814    0.67635162468658502544    1.43707395722294764507
   01/01/2026   00:45:00     0.031250     9151.8494109546679960    10137.6597266412120550    21543.2576405065250835   -3.68972036167226166204    0.60400676802225083094    1.28330051777288036124
   01/01/2026   00:50:00     0.034722     8035.4452009047678627    10307.8450642082559456    21904.8312152831669781   -3.75163386548635425849    0.53035800862226234530    1.12675617816018980668
   01/01/2026   00:55:00     0.038194     6901.6798089274330330    10455.7600417247802120    22219.0680617880563528   -3.80544078014267447342    0.45556443022186804680    0.96777915646259134554
   01/01/2026   01:00:00     0.041667     5753.0030476744522092    10581.0853874173222193    22485.2897698753782816   -3.85102513792005832953    0.37978757288444741654    0.80671289131751738519
   01/01/2026   01:05:00     0.045139     4591.8968639242615906    10683.5506165709580193    22702.9216517622825737   -3.88828871680600684341    0.30319108526884624749    0.64390530245705621912
   01/01/2026   01:10:00     0.048611     3420.8699827695637072    10762.9346114034077324    22871.4939742799989322   -3.91715124815027799675    0.22594037261245384786    0.47970804213760908605
   01/01/2026   01:15:00     0.052083     2242.4524952366425046    10819.0660947825808273    22990.6429653819543901   -3.93755058607799057367    0.14820224115963811887    0.31447573901623331548
   01/01/2026   01:20:00     0.055556     1059.1904008547376648    10851.8239968310449974    23060.1115928766128640   -3.94944283836604122522    0.07014453976853270250    0.14856523603279238805
   01/01/2026   01:25:00     0.059028     -126.3598832279897355    10861.1377136811929729    23079.7501138213230014   -3.95280245855780845840   -0.00806420056835960791   -0.01766517613774325866
   01/01/2026   01:30:00     0.062500    -1311.6370349284670513    10846.9872578657845983    23049.5163934833202166   -3.94762229916174603645   -0.08625512855266225883   -0.18385652849508145410
   01/01/2026   01:35:00     0.065972    -2494.0803500234797343    10809.4033000498093591    22969.4759932446568147   -3.93391362584964719251   -0.16425943501981521479   -0.34964994441599950967
   01/01/2026   01:40:00     0.069444    -3671.1352633512022408    10748.4671020310124030    22839.8020272987313941   -3.91170609264019761633   -0.24190871525200374803   -0.51468741007977319166
   01/01/2026   01:45:00     0.072917    -4840.2588567216227040    10664.3103411577287174    22660.7747884567741750   -3.88104767812304586811   -0.31903533042706089725   -0.67861254304856963353
   01/01/2026   01:50:00     0.076389    -5998.9253418649894707    10557.1148265336539955    22432.7811438526473165   -3.84200458284812559136   -0.39547276746750501864   -0.84107135743778986645
   01/01/2026   01:55:00     0.079861    -7144.6315067952542623    10427.1121075996261220    22156.3137018031680050   -3.79466108807448559113   -0.47105599655603919878   -1.00171302411598201311
   01/01/2026   02:00:00     0.083333    -8274.9021140342070009    10274.5829759021740832    21831.9697515483793619   -3.73911937614253829239   -0.54562182558676187310   -1.16019062438019601659
   01/01/2026   02:05:00     0.086806    -9387.2952392316475843    10099.8568610772797092    21460.4499780612863731   -3.67549931280353331256   -0.61900925082505014660   -1.31616189556058193664
   01/01/2026   02:10:00     0.090278   -10479.4075388276075778     9903.3111222952487482    21042.5569545790234791   -3.60393819191029747377   -0.69105980305362408700   -1.46928996701773871070
