      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000   -15844.3322917294009997   -14219.8840673741999998    14050.4762068211999999   -0.04681580580000000000   -2.75170001349999999996   -2.83767039470000000004
   01/01/2026   00:05:00     0.003472   -15841.2524282304683378   -15029.7324894531439368    13184.2972574628293581    0.06734487832918760948   -2.64631669090900043797   -2.93581592117384876156
   01/01/2026   00:10:00     0.006944   -15803.9397134191017509   -15807.1019849001062054    12289.6210812072048650    0.18136208494480476059   -2.53521281153172671962   -3.02761763343316162131
   01/01/2026   00:15:00     0.010417   -15732.4741746985574196   -16550.3120771584267548    11368.3809771833647764    0.29498934438060182280   -2.41862833622360894124   -3.11287681908783092763
   01/01/2026   00:20:00     0.013889   -15627.0096714745866375   -17257.7560736198526339    10422.5677488867288725    0.40798100191711233957   -2.29681510889540419027   -3.19140889811724610460
   01/01/2026   00:25:00     0.017361   -15487.7735706845089325   -17927.9045498361500304     9454.2254029752813356    0.52009275071813606509   -2.17003631417074896079   -3.26304382767163155292
   01/01/2026   00:30:00     0.020833   -15315.0662627834438574   -18559.3086672074891705     8465.4467313102617227    0.63108216231445878725   -2.03856590976871257905   -3.32762647548187488061
   01/01/2026   00:35:00     0.024306   -15109.2605191025197069   -19150.6033167439920035     7458.3687857982982150    0.74070921344124953289   -1.90268803481531664486   -3.38501696095951026388
   01/01/2026   00:40:00     0.027778   -14870.8006918520370929   -19700.5100818681402455     6435.1682558568274910    0.84873680803555492393   -1.76269639535505001453   -3.43509096313980006286
   01/01/2026   00:45:00     0.031250   -14600.2017584001914781   -20207.8400136167954333     5398.0567585675732425    0.95493129320391168733   -1.61889362839791318852   -3.47773999469609716327
   01/01/2026   00:50:00     0.034722   -14298.0482118139444569   -20671.4962120115490496     4349.2760518026440222    1.05906296797745379170   -1.47159064589903211789   -3.51287164133265008442
   01/01/2026   00:55:00     0.038194   -13964.9928000018362741   -21090.4762077940351972     3291.0931808033781518    1.16090658368310260524   -1.32110596012595627347   -3.54040976594546141147
   01/01/2026   01:00:00     0.041667   -13601.7551161477836441   -21463.8741391676074670     2225.7955688624150448    1.26024183477456584225   -1.16776499192297813189   -3.56029467702640711182
   01/01/2026   01:05:00     0.045139   -13209.1200434690239423   -21790.8827186471892734     1155.6860629037178508    1.35685383898596676573   -1.01189936343177934799   -3.57248326087420264375
   01/01/2026   01:10:00     0.048611   -12787.9360576691615563   -22070.7949855938194812       83.0779448726380048    1.45053360569397353345   -0.85384617687304830130   -3.57694907726655116900
   01/01/2026   01:15:00     0.052083   -12339.1133907875646862   -22303.0058404979923914     -989.7100800620469805    1.54107849140125403170   -0.69394728103408466295   -3.57368241834048128917
   01/01/2026   01:20:00     0.055556   -11863.6220604679909965   -22487.0133575747965757    -2060.3589074303806756    1.62829264128485745838   -0.53254852714251148412   -3.56269033052199630149
   01/01/2026   01:25:00     0.059028   -11362.4897689811601911   -22622.4198727424721955    -3126.5540584105955491    1.71198741578759309719   -0.36999901583580501472   -3.54399659944120950660
   01/01/2026   01:30:00     0.062500   -10836.7996766369568471   -22708.9328445726462089    -4185.9906947036061600    1.79198180126847275999   -0.20665033696023204567   -3.51764169786461033235
   01/01/2026   01:35:00     0.065972   -10287.6880545110092182   -22746.3654863234341370    -5236.3786122544393571    1.86810280376960296807   -0.04285580395081747110   -3.48368269677146728510
   01/01/2026   01:40:00     0.069444    -9716.3418216865869015   -22734.6371676940489017    -6275.4472027947465458    1.94018582500131960141    0.12103031544392518673   -3.44219313979610254828
