      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000   -25509.6847136104989993        0.0000000000000000        0.0000000000000000    0.00000000000000000000   -1.68306495530000000001   -3.57669509260000000007
   01/01/2026   00:05:00     0.003472   -25482.1229617042754576     -504.7377230630142160    -1072.6220230017789016    0.18371189478707998135   -1.68124714670375360122   -3.57283018635556711578
   01/01/2026   00:10:00     0.006944   -25399.4973016547216265    -1008.3849716939241403    -2142.9258565428453598    0.36702656917005847660   -1.67579643696690763007   -3.56124328472454612150
   01/01/2026   00:15:00     0.010417   -25261.9863801208088727    -1509.8534485246601454    -3208.5982469532128574    0.54954770183656080038   -1.66672462132501391372   -3.54195946974364975972
   01/01/2026   00:20:00     0.013889   -25069.8875030993016715    -2008.0595710724562211    -4267.3359660282412245    0.73088069508554308427   -1.65405133136153243377   -3.51502048358205008895
   01/01/2026   00:25:00     0.017361   -24823.6159901511771224    -2501.9268166099429429    -5316.8507962339196973    0.91063353194860803753   -1.63780399191763374094   -3.48048463689367799348
   01/01/2026   00:30:00     0.020833   -24523.7042723206359387    -2990.3880515386604275    -6354.8744829543586907    1.08841762746173956948   -1.61801776089321469989   -3.43842668079172977293
   01/01/2026   00:35:00     0.024306   -24170.8007357912908422    -3472.3878401546880874    -7379.1636429135222173    1.26384867215955679965   -1.59473545208837760975   -3.38893764276278535775
   01/01/2026   00:40:00     0.027778   -23765.6683138990349846    -3946.8847277461532448    -8387.5046180118191668    1.43654746588817995101   -1.56800744127642490452   -3.33212462692676109153
   01/01/2026   00:45:00     0.031250   -23309.1828306879485400    -4412.8534930258578450    -9377.7182639531308759    1.60614074006251419035   -1.53789155574033517700   -3.26811057913585654359
   01/01/2026   00:50:00     0.034722   -22802.3310997527130048    -4869.2873649778580125   -10347.6646631985629377    1.77226196652896376277   -1.50445294754453266480   -3.19703401749033261814
   01/01/2026   00:55:00     0.038194   -22246.2087826567613327    -5315.2001992841995985   -11295.2477519689399221    1.93455215123502040331   -1.46776395085237534898   -3.11904872893102591276
   01/01/2026   01:00:00     0.041667   -21642.0180117482746667    -5749.6286095967609375   -12218.4198512279805602    2.09266061095252442524   -1.42790392363701428924   -3.03432343264763945733
   01/01/2026   01:05:00     0.045139   -20991.0647827147157543    -6171.6340490288452916   -13115.1860918112738457    2.24624573135134006211   -1.38495907416898241286   -2.94304141111776314103
   01/01/2026   01:10:00     0.048611   -20294.7561227195420432    -6580.3048373613249855   -13983.6087241216178869    2.39497570477435755784   -1.33902227269793562417   -2.84540010966401478703
   01/01/2026   01:15:00     0.052083   -19554.5970404508565377    -6974.7581295882592078   -14821.8113030879074046    2.53852924612275010008   -1.29019284877829236284   -2.74161070548544046261
   01/01/2026   01:20:00     0.055556   -18772.1872648799379455    -7354.1418215664528781   -15627.9827393814283907    2.67659628532187452029   -1.23857637471901874170   -2.63189764718419690818
   01/01/2026   01:25:00     0.059028   -17949.2177799768713609    -7717.6363886818384894   -16400.3812081989600262    2.80887863490270070152   -1.18428443566642465398   -2.51649816586942952422
   01/01/2026   01:30:00     0.062500   -17087.4671630600279233    -8064.4566536022752121   -17137.3379072552822322    2.93509063130077178555   -1.12743438685553179946   -2.39566175897706932964
