      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000    14754.6050012340000004    19933.4643164477999999     5973.9566046274000000   -0.89637275699999999999    1.69888675549999999999   -3.45484139259999999995
   01/01/2026   00:05:00     0.003472    14469.8484316616675800    20421.4099350620535880     4931.4218638892953801   -1.00166260886523788198    1.55349789966926348753   -3.49413817584805059657
   01/01/2026   00:10:00     0.006944    14153.8238128185544991    20865.2272035796283802     3878.2289330211556857   -1.10478884742929086725    1.40475076004437979954   -3.52588316500069473883
   01/01/2026   00:15:00     0.010417    13807.2138020141465784    21263.9566954650932509     2816.6540760852728531   -1.20552846980927897357    1.25296688381602799162   -3.55000759217362332645
   01/01/2026   00:20:00     0.013889    13430.7671959959640846    21616.7364540627782041     1748.9917165654646236   -1.30366362928344332254    1.09847440539372960804   -3.56645918469056752128
   01/01/2026   00:25:00     0.017361    13025.2973126934953836    21922.8038622117752912      677.5494705984324962   -1.39898210938522504494    0.94160733374793268151   -3.57520228038709512487
   01/01/2026   00:30:00     0.020833    12591.6802325498594497    22181.4972960568834317     -395.3568489088606799   -1.49127778571116408198    0.78270482664720090278   -3.57621790635912032482
   01/01/2026   00:35:00     0.024306    12130.8529032873713671    22392.2575593714418698    -1467.4082462770497376   -1.58035107437902660804    0.62211045344552075873   -3.56950382095727017091
   01/01/2026   00:40:00     0.027778    11643.8111122673960827    22554.6290952092638236    -2536.2875641230784383   -1.66600936610559897120    0.46017144810558792433   -3.55507451892181325489
   01/01/2026   00:45:00     0.031250    11131.6073309086574978    22668.2609722125802421    -3599.6845004378902593   -1.74806744491005721591    0.29723795416926897852   -3.53296119964689577572
   01/01/2026   00:50:00     0.034722    10595.3484359205170291    22732.9076434193574574    -4655.3006106219605353   -1.82634789048854846738    0.13366226340611668290   -3.50321169865686099835
   01/01/2026   00:55:00     0.038194    10036.1933123877027629    22748.4294759348512933    -5700.8542834664132779   -1.90068146334838867964   -0.03020195011524224677   -3.46589038247096305591
   01/01/2026   01:00:00     0.041667     9455.3503440096805877    22714.7930503570747121    -6734.0856801342733156   -1.97090747183584909523   -0.19400039877986580814   -3.42107800712534399195
   01/01/2026   01:05:00     0.045139     8854.0747960505114422    22632.0712293722537520    -7752.7616252907737886   -2.03687412023960685500   -0.35737895124802159389   -3.36887154071225529265
   01/01/2026   01:10:00     0.048611     8233.6660967929155843    22500.4429954626073087    -8754.6804396530688068   -2.09843883720228984433   -0.51998440159339337030   -3.30938395038572245378
   01/01/2026   01:15:00     0.052083     7595.4650235127346671    22320.1930581932184943    -9737.6767033775584057   -2.15546858372485322804   -0.68146523601475588307   -3.24274395436974927401
   01/01/2026   01:20:00     0.055556     6940.8507991965057156    22091.7112320657204485   -10699.6259398765623558   -2.20784014010247566341   -0.84147239539218207822   -3.16909573958934520405
   01/01/2026   01:25:00     0.059028     6271.2381064149922136    21815.4915864424064598   -11638.4492098544131231   -2.25544037118594146627   -0.99966003197831661265   -3.08859864562577888462
   01/01/2026   01:30:00     0.062500     5588.0740249389055316    21492.1313695536731974   -12552.1176055752082688   -2.29816646941876450740   -1.15568625853965503572   -3.00142681577520076437
   01/01/2026   01:35:00     0.065972     4892.8348998394385809    21122.3297091029789172   -13438.6566356194134038   -2.33592617515729789003   -1.30921388829181694258   -2.90776881606386992311
   01/01/2026   01:40:00     0.069444     4187.0231469554590511    20706.8860924754002752   -14296.1504906531102543   -2.36863797383845665597   -1.45991116400617096914   -2.80782722314344616410
   01/01/2026   01:45:00     0.072917     3472.1640027311973706    20246.6986300371574128   -15122.7461810207539639   -2.39623126961716850086   -1.60745247470251309454   -2.70181818205599963011
   01/01/2026   01:50:00     0.076389     2749.8022255330246986    19742.7621054830090053   -15916.6575372786100582   -2.41864653515298658410   -1.75151905838345414018   -2.58997093492042841406
   01/01/2026   01:55:00     0.079861     2021.4987556415377747    19196.1658176451696338   -16676.1690651103272582   -2.43583543728219693619   -1.89179968931036392415   -2.47252732164979205191
   01/01/2026   02:00:00     0.083333     1288.8273411858114088    18608.0912186204566598   -17399.6396464070970751   -2.44776093836800251349   -2.02799134836777169861   -2.34974125386264539000
   01/01/2026   02:05:00     0.086806      553.3711373405714314    17979.8093535009304702   -18085.5060786512852253   -2.45439737317676438485   -2.15979987511266226913   -2.22187816320081749717
   01/01/2026   02:10:00     0.090278     -183.2807138555368416    17312.6781074066593789   -18732.2864451130377468   -2.45573050118265394934   -2.28694060015676992525   -2.08921442531129223025
