      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000   -14521.7320545040999997    -6342.0611937956999999   -19986.9787078276999992   -0.98293070900000000000   -3.38565581240000000010    1.78845903880000000003
   01/01/2026   00:05:00     0.003472   -14800.8141318617689812    -7350.5396311237237801   -19429.0337444662506776   -0.87728104593602783818   -3.33632262233046236266    1.93050430676955347574
   01/01/2026   00:10:00     0.006944   -15047.9109028187906807    -8343.1336322568629047   -18829.0931974386086001   -0.76973372797267694990   -3.27977860274360847573    2.06837913733957082479
   01/01/2026   00:15:00     0.010417   -15262.4878252616093324    -9317.6978528326168538   -18188.4531525200976176   -0.66052109706099643247   -3.21614569502803201257    2.20178538422371301159
   01/01/2026   00:20:00     0.013889   -15444.0806161315474876   -10272.1258377827552772   -17508.4977116492583100   -0.54987912084275256640   -3.14556117392723227455    2.33043452544186235073
   01/01/2026   00:25:00     0.017361   -15592.2962630368077779   -11204.3545784355369532   -16790.6960111232319388   -0.43804688405296774998   -3.06817735600377926568    2.45404828993585305812
   01/01/2026   00:30:00     0.020833   -15706.8138821725124865   -12112.3689772279151988   -16036.5990550004793143   -0.32526607268417212946   -2.98416127533579312800    2.57235926267357613751
   01/01/2026   00:35:00     0.024306   -15787.3854205404066864   -12994.2062102858384858   -15247.8363703707294041   -0.21178045200381066687   -2.89369432704769979220    2.68511146687131871651
   01/01/2026   00:40:00     0.027778   -15833.8362007908147442   -13847.9599783226513159   -14426.1124915575710128   -0.09783533953946313998   -2.79697187935269653823    2.79206092200171485172
   01/01/2026   00:45:00     0.031250   -15846.0653073470623964   -14671.7846365202027661   -13573.2032807127329486    0.01632292583233087822   -2.69420285486021609481    2.89297617629643258222
   01/01/2026   00:50:00     0.034722   -15824.0458128161973663   -15463.8991942946488569   -12690.9520926415560513    0.13044751753903609568   -2.58560928197761116104    2.98763881249881925808
   01/01/2026   00:55:00     0.038194   -15767.8248440387284406   -16222.5911761090635554   -11781.2657920651261287    0.24429165653601322154   -2.47142581731095603396    3.07584392567225458400
   01/01/2026   01:00:00     0.041667   -15677.5234874834537901   -16946.2203347777202964   -10846.1106318746743620    0.35760914691701141906   -2.35189924004491351982    3.15740057192495843013
   01/01/2026   01:05:00     0.045139   -15553.3365340503934098   -17633.2222090120266049    -9887.5080012668191420    0.47015491071648053125   -2.22728791935565450578    3.23213218697146514044
   01/01/2026   01:10:00     0.048611   -15395.5320637044430283   -18282.1115172852240569    -8907.5300529626867956    0.58168552070168755145   -2.09786125598343570512    3.29987697351485946692
