      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000        0.0000000000000000    10859.6897694570999997    23078.0154870250010006   -3.95323330730000000008    0.00000000000000000000    0.00000000000000000000
   01/01/2026   00:05:00     0.003472    -1185.5427177534082503    10847.9557971229474562    23053.0739081557845953   -3.94896114524135971743   -0.07821240455098072893   -0.16624725189071284089
   01/01/2026   00:10:00     0.006944    -2368.5232253856440479    10812.7792190001697632    22978.3030562307112969   -3.93615497982112862922   -0.15625589848304999458   -0.33213532616231379864
   01/01/2026   00:15:00     0.010417    -3546.3850084707947206    10754.2360107490311751    22853.8644790702853911   -3.91484245491226683154   -0.23396188946761605818   -0.49730578581543575031
   01/01/2026   00:20:00     0.013889    -4716.5826021991015704    10672.4526258557319736    22680.0270431512427223   -3.88506957765888850270   -0.31116251134643547213   -0.66140173848268201572
   01/01/2026   00:25:00     0.017361    -5876.5870866233858201    10567.6057235500481246    22457.1663548931696077   -3.84690062040500908879   -0.38769098536115010931   -0.82406860458942442931
   01/01/2026   00:30:00     0.020833    -7023.8915466397095551    10439.9217886722334283    22185.7639521739651016   -3.80041798369714805324   -0.46338197913818478791   -0.98495488073737183033
   01/01/2026   00:35:00     0.024306    -8156.0164850608283338    10289.6766442738610676    21866.4062677440081526   -3.74572202061544599146   -0.53807196268762968745   -1.14371289673407731155
   01/01/2026   00:40:00     0.027778    -9270.5151772281969373    10117.1948579591779565    21499.7833666808391442   -3.68293082276005282502   -0.61159956067832158677   -1.29999956469921277256
   01/01/2026   00:45:00     0.031250   -10364.9789557171727816     9922.8490431942289165    21086.6874604955253485   -3.61217996829197931651   -0.68380590025584252190   -1.45347711868804942658
   01/01/2026   00:50:00     0.034722   -11437.0424138207337883     9707.0590570301957980    20628.0112009680497440   -3.53362223250043876242   -0.75453495367563080411   -1.60381384328426214306
   01/01/2026   00:55:00     0.038194   -12484.3885166496153145     9470.2910959047876478    20124.7457572514009474   -3.44742726144197908392   -0.82363387502991564315   -1.75068478962806569580
