      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000    25509.6847136104989993        0.0000000000000000        0.0000000000000000    0.00000000000000000000    1.68306495530000000001    3.57669509260000000007
   01/01/2026   00:05:00     0.003472    25482.1229223297044708      504.7377303464325963     1072.6220180964646429   -0.18371215575735535233    1.68124719776792693284    3.57283015288201733634
   01/01/2026   00:10:00     0.006944    25399.4971460537979908     1008.3850038930648195     2142.9258360565609998   -0.36702708130573839009    1.67579655469441553424    3.56124321375510890500
   01/01/2026   00:15:00     0.010417    25261.9860345605196574     1509.8535281013960782     3208.5981991834381042   -0.54954845418815265618    1.66672482227612333216    3.54195935844863447938
   01/01/2026   00:20:00     0.013889    25069.8868972753903570     2008.0597255716953523     4267.3358785963907542   -0.73088167578046788961    1.65405163282216090444    3.51502033027330831796
   01/01/2026   00:25:00     0.017361    24823.6150574329352967     2501.9270788399082108     5316.8506564168656849   -0.91063472840346125969    1.63780441164746405581    3.48048444094749099761
   01/01/2026   00:30:00     0.020833    24523.7029499340366847     2990.3884596735845307     6354.8742779891801775   -1.08841902658026137948    1.61801831686097897427    3.43842644254786535766
   01/01/2026   00:35:00     0.024306    24170.7989649454791259     3472.3884377566634736     7379.1633602687643458   -1.26385026051151065423    1.59473616219830499423    3.38893736340275092455
   01/01/2026   00:40:00     0.027778    23765.6660398625716635     3946.8855637041309252     8387.5042456195847471   -1.43654922986476973510    1.56800832309020516037    3.33212430833515553833
   01/01/2026   00:45:00     0.031250    23309.1800028224216295     4412.8546214111408745     9377.7177903976258246   -1.60614266600463603742    1.53789262619924879173    3.26811022374956853653
   01/01/2026   00:50:00     0.034722    22802.3276715123117295     4869.2888448168652809    10347.6640778582572411   -1.77226404082548851329    1.50445422269661299784    3.19703362814108437220
   01/01/2026   00:55:00     0.038194    22246.2047115630876046     5315.2020942507543810    11295.2470451112495731   -1.93455436038941571168    1.46776544558957642845    3.11904830868735768491
   01/01/2026   01:00:00     0.041667    21642.0132593499847111     5749.6309876276513755    12218.4190140572680212   -2.09266294161741188222    1.42790565144733963814    3.03432298466281411648
   01/01/2026   01:05:00     0.045139    20991.0593145414976153     6171.6369818678703720    13115.1851164729343031   -2.24624817033198608093    1.38496104690837123802    2.94304093849019693364
   01/01/2026   01:10:00     0.048611    20294.7499082394175360     6580.3084000384361172    13983.6076036669836720   -2.39497823900354864929    1.33902450038639524903    2.84539961531667914981
   01/01/2026   01:15:00     0.052083    19554.5900530388456851     6974.7623998416894464    14821.8100314065745646   -2.53853186261092790489    1.29019533942431005862    2.74161019207021721842
   01/01/2026   01:20:00     0.055556    18772.1794818047597566     7354.1468792168497570    15627.9813111092975166   -2.67659897108772626873    1.23857913417569032220    2.63189711701641059155
   01/01/2026   01:25:00     0.059028    17949.2091824106193663     7717.6423149683424829    16400.3796186117022291   -2.80888137689054318046    1.18428746752201728915    2.51649762089674911914
   01/01/2026   01:30:00     0.062500    17087.4577361137158107     8064.4635304911801290    17137.3361521580143521   -2.93509341629196651474    1.12743769236037731760    2.39566120078570672864
   01/01/2026   01:35:00     0.065972    16188.7874676507952447     8393.8613888278572750    17837.2587316019287300   -3.05496256307026559248    1.06815267662104909543    2.26964907785664551151
   01/01/2026   01:40:00     0.069444    15255.1404155253238750     8705.1244074625094811    18498.6352311787228722   -3.16823001333851977566    1.00656053659717199637    2.13873363029493861838
   01/01/2026   01:45:00     0.072917    14288.5341313241441066     8997.5802914359232378    19120.0368385832208258   -3.27465124032811635271    0.94279435918957321731    2.00319780264114969629
   01/01/2026   01:50:00     0.076389    13291.0573172458251037     9270.5973815488085856    19700.1211334801603616   -3.37399651801480083614    0.87699191368886815316    1.86333449288760181139
   01/01/2026   01:55:00     0.079861    12264.8653113454742671     9523.5860146100106292    20237.6349789761110554   -3.46605141254943887675    0.80929535373418959006    1.71944591868834141210
   01/01/2026   02:00:00     0.083333    11212.1754303009743357     9755.9997928805118264    20731.4172199951310258   -3.55061724053005859335    0.73985091010341216627    1.57184296407549173487
   01/01/2026   02:05:00     0.086806    10135.2621797834540827     9967.3367600626557117    21180.4011829227542698   -3.62751149322632528388    0.66880857500359508440    1.42084450810445636583
   01/01/2026   02:10:00     0.090278     9036.4523427702712883    10157.1404813865207890    21583.6169713136386346   -3.69656822594213340478    0.59632177854265333810    1.26677673687655850438
   01/01/2026   02:15:00     0.093750     7918.1199563719288830    10325.0010255513333108    21940.1935528963023554   -3.75763841177629671214    0.52254705807407484958    1.10997244041067474841
   01/01/2026   02:20:00     0.097222     6782.6811879552528266    10470.5558464887998538    22249.3606335529200990   -3.81059025911522998250    0.44764372111592414845    0.95077029585544932134
   01/01/2026   02:25:00     0.100694     5632.5891215339660119    10593.4905631268635453    22510.4503144022830110   -3.85530949226493547958    0.37177350255350530094    0.78951413855095384144
   01/01/2026   02:30:00     0.104167     4470.3284655646551666    10693.5396355462690225    22722.8985285689585822   -3.89169959470246513522    0.29510021684199345504    0.62655222246339381455
   01/01/2026   02:35:00     0.107639     3298.4101934312221280    10770.4869361381149799    22886.2462546806803392   -3.91968201449929177431    0.21778940593117492142    0.46223647152884723705
   01/01/2026   02:40:00     0.111111     2119.3661280244160203    10824.1662145879611163    23000.1405045983772411   -3.93919633154069059595    0.14000798363924398334    0.29692172345223247061
   01/01/2026   02:45:00     0.114583      935.7434819251330738    10854.4614557307430136    23064.3350833483908264   -3.95020038623633945075    0.06192387720646919717    0.13096496751590974602
   01/01/2026   02:50:00     0.118056     -249.9006352189940989    10861.3071295404613208    23078.6911196937455504   -3.95267036948795150164   -0.01629433323747334093   -0.03527542204134079718
   01/01/2026   02:55:00     0.121528    -1435.0047304744775738    10844.6883327390954319    23043.1773662502922733   -3.94660087374994260996   -0.09447777655653729274   -0.20144045550962461552
   01/01/2026   03:00:00     0.125000    -2617.0084508723734507    10804.6408217302075396    22957.8702685236284449   -3.93200490508900861431   -0.17245765310436600545   -0.36717129848924251264
   01/01/2026   03:05:00     0.128472    -3793.3581044224645280    10741.2509367840217500    22822.9538027134244071   -3.90891385621816224698   -0.25006559709538582871   -0.53211004239837059410
   01/01/2026   03:10:00     0.131944    -4961.5121671885965569    10654.6554176221644319    22638.7190826026835904   -3.87737744055037935904   -0.32713403811303384808   -0.69590047313768169253
   01/01/2026   03:15:00     0.135417    -6118.9467647465284896    10545.0411107715176300    22405.5637363200690295   -3.83746358738665895006   -0.40349656101803546204   -0.85818883634423045087
   01/01/2026   03:20:00     0.138889    -7263.1611163905679800    10412.6445692775482534    22123.9910542332723189   -3.78925829842313925027   -0.47898826352120292251   -1.01862459767025719708
   01/01/2026   03:25:00     0.142361    -8391.6829305211682515    10257.7515455878061061    21794.6089097000021617   -3.73286546583205375380   -0.55344611068754477151   -1.17686119652752532066
   01/01/2026   03:30:00     0.145833    -9502.0737397326698765    10080.6963786357982968    21418.1284548700269728   -3.66840665224187096661   -0.62670928564160588805   -1.33255679174449193959
   01/01/2026   03:35:00     0.149306   -10591.9341642286210616     9881.8612763738954001    20995.3625941962864694   -3.59602083301303339954   -0.69861953574794787334   -1.48537499759212397602
   01/01/2026   03:40:00     0.152778   -11658.9090923217685729     9661.6754952210374388    20527.2242387748206784   -3.51586410127737423190   -0.76902151354560465416   -1.63498560864466899883
   01/01/2026   03:45:00     0.156250   -12700.6927669270634240     9420.6144181064937948    20014.7243450915326584   -3.42810933628158816689   -0.83776311172127945640   -1.78106531195432365024
   01/01/2026   03:50:00     0.159722   -13715.0337671290653851     9159.1985330044748901    19458.9697422079327165   -3.33294583564808822793   -0.90469579141308368474   -1.92329838503372085640
   01/01/2026   03:55:00     0.163194   -14699.7398741001526519     8877.9923140656507536    18861.1607518672750583   -3.23057891224016697530   -0.96967490314484168848   -2.06137737815766666446
   01/01/2026   04:00:00     0.166667   -15652.6828108631295775     8577.6030076602296663    18222.5886064460985114   -3.12122945639254260170   -1.03255999970050869625   -2.19500377951583765658
   01/01/2026   04:05:00     0.170139   -16571.8028456313338488     8258.6793258527848423    17544.6326701132596941   -3.00513346434299954708   -1.09321514025916405213   -2.32388866177139782020
   01/01/2026   04:10:00     0.173611   -17455.1132487212943190     7921.9100500310539630    16828.7574689881726790   -2.88254153377578540987   -1.15150918512346423850   -2.44775330860695690557
   01/01/2026   04:15:00     0.177083   -18300.7045933174510211     7568.0225476090096230    16076.5095365111508432   -2.75371832746250755613   -1.20731608038845755738   -2.56632981986915595938
   01/01/2026   04:20:00     0.180556   -19106.7488906754241764     7197.7812049181136245    15289.5140806504298290   -2.61894200606124927222   -1.26051513191338288228   -2.67936169395665763852
   01/01/2026   04:25:00     0.184028   -19871.5035506797380567     6811.9857795893027177    14469.4714799715239151   -2.47850363120922392510   -1.31099126797656975285   -2.78660438613358771211
   01/01/2026   04:30:00     0.187500   -20593.3151590236081212     6411.4696759113617182    13618.1536159838698881   -2.33270654011818937674   -1.35863529001291422451   -2.88782584149170383036
   01/01/2026   04:35:00     0.190972   -21270.6230626521275138     5997.0981468283564637    12737.4000495560402362   -2.18186569295471458367   -1.40334411085466965975   -2.98280700132985195148
   01/01/2026   04:40:00     0.194444   -21901.9627555055744210     5569.7664264091422139    11829.1140495529253931   -2.02630699435884161939   -1.44502097991951992115   -3.07134228176872620380
   01/01/2026   04:45:00     0.197917   -22485.9690570161222034     5130.3977967850423285    10895.2584821949387557   -1.86636659052433244443   -1.48357569481510530318   -3.15324002347259642115
   01/01/2026   04:50:00     0.201389   -23021.3790762483638357     4679.9415937070113221     9937.8515699692225454   -1.70239014333110344956   -1.51892479885636427241   -3.22832291140754043600
   01/01/2026   04:55:00     0.204861   -23507.0349550310302664     4219.3711550203630685     8958.9625292347694359   -1.53473208308521846365   -1.55099176402121046510   -3.29642836362775942067
   01/01/2026   05:00:00     0.208333   -23941.8863839032271699     3749.6817164928729582     7960.7070959560800727   -1.36375484148348893626   -1.57970715890115394483   -3.35740888814769943005
   01/01/2026   05:05:00     0.211806   -24324.9928851924485418     3271.8882595601827714     6945.2429492722412987   -1.18982806647790115197   -1.60500880123643216392   -3.41113240702781062149
   01/01/2026   05:10:00     0.215278   -24655.5258580524296832     2787.0233156703987236     5914.7650428589660643   -1.01332782076932547994   -1.62684189465996215833   -3.45748254687568418869
   01/01/2026   05:15:00     0.218750   -24932.7703808153374450     2296.1347320170559738     4871.5008542690778204   -0.83463576570986095150   -1.64515914931085661303   -3.49635889504179463139
   01/01/2026   05:20:00     0.222222   -25156.1267665534999338     1800.2834035457382005     3817.7055626411117415   -0.65413833243834441857   -1.65992088601623994856   -3.52767722086988225780
   01/01/2026   05:25:00     0.225694   -25325.1118682993821416     1300.5409762041414395     2755.6571653451919897   -0.47222588211364369256   -1.67109512377951628876   -3.55136966144584081051
   01/01/2026   05:30:00     0.229167   -25439.3601309372415056      797.9875264778538180     1687.6515442892708431   -0.28929185714504344518   -1.67865765035391640279   -3.56738487137548299175
   01/01/2026   05:35:00     0.232639   -25498.6243873541839164      293.7092223142351888      615.9974927364335734   -0.10573192534801621165   -1.68259207572191360415   -3.57568813621037757500
   01/01/2026   05:40:00     0.236111   -25502.7763970204374235     -211.2040294157749964     -456.9882864153512765    0.07805688102327364272   -1.68288986834375542271   -3.57626144923167412978
   01/01/2026   05:45:00     0.239583   -25451.8071257567561396     -715.6609437335554911    -1528.9861998664304665    0.26167702939848552481   -1.67955037408171129062   -3.56910355139403529705
   01/01/2026   05:50:00     0.243056   -25345.8267660390937159    -1218.5712214405867098    -2597.6787895916082003    0.44473135218976220611   -1.67258081775047242712   -3.55422993432502629758
   01/01/2026   05:55:00     0.246528   -25185.0644977851427893    -1718.8479108640422914    -3660.7557538718928483    0.62682391128343133488   -1.66199628728824373562   -3.53167280636910926915
   01/01/2026   06:00:00     0.250000   -24969.8679901621014565    -2215.4097622510972347    -4715.9189526053410928    0.80756085974382614751   -1.64781970058721718498   -3.50148102175928373019
   01/01/2026   06:05:00     0.253472   -24700.7026455481729972    -2707.1835696210711228    -5760.8873858594475061    0.98655129875690795229   -1.63008175506609008032   -3.46371997309293134246
   01/01/2026   06:10:00     0.256944   -24378.1505873699187674    -3193.1064949158737032    -6793.4021346944234496    1.16340812785630099129   -1.60882086011087243693   -3.41847144738109989543
   01/01/2026   06:15:00     0.260417   -24002.9093941217803447    -3672.1283693335567762    -7811.2312533812238313    1.33774888649550594650   -1.58408305255319889818   -3.36583344603183693571
   01/01/2026   06:20:00     0.263889   -23575.7905824510289374    -4143.2139667868877497    -8812.1746022598587116    1.50919658505724052370   -1.55592189539751954007   -3.30591996921782607741
   01/01/2026   06:25:00     0.267361   -23097.7178427593065120    -4605.3452444984722622    -9794.0686106317844342    1.67738052342385813448   -1.52439836004969264736   -3.23886076516606779760
   01/01/2026   06:30:00     0.270833   -22569.7250313290921255    -5057.5235458257361238   -10754.7909592543028277    1.84193709527133815923   -1.48958069233946121699   -3.16480104499229901449
   01/01/2026   06:35:00     0.274306   -21992.9539235282381924    -5498.7717605026471506   -11692.2651722040902413    2.00251057629311895927   -1.45154426266789572631   -3.08390116378490549819
   01/01/2026   06:40:00     0.277778   -21368.6517331766577321    -5928.1364375899857264   -12604.4651081003160087    2.15875389460871598712   -1.41037140064797828724   -2.99633626872192923248
   01/01/2026   06:45:00     0.281250   -20698.1684036748909108    -6344.6898465417860642   -13489.4193409242849340    2.31032938166525172877   -1.36615121464195886879   -2.90229591508013620433
   01/01/2026   06:50:00     0.284722   -19982.9536769933425830    -6747.5319819217599142   -14345.2154209410692198    2.45690950199733749277   -1.31897939663281694143   -2.80198365106674329847
   01/01/2026   06:55:00     0.288194   -19224.5539471022853686    -7135.7925074395411680   -15170.0040065180332221    2.59817756027176199277   -1.26895801289902748505   -2.69561657247212811813
   01/01/2026   07:00:00     0.291667   -18424.6089048852169423    -7508.6326351218905408   -15962.0028579443025274    2.73382838410775189921   -1.21619528099178026846   -2.58342484820549662212
   01/01/2026   07:05:00     0.295139   -17584.8479820209223234    -7865.2469355879929176   -16719.5006846828506344    2.86356898123073123365   -1.16080533354179701584   -2.46565121783497932079
   01/01/2026   07:10:00     0.298611   -16707.0866017418290408    -8204.8650755600735911   -17440.8608378317126171    2.98711916958711034545   -1.10290796944889356356   -2.34255046230888550225
   01/01/2026   07:15:00     0.302083   -15793.2222447772868117    -8526.7534789101556836   -18124.5248399316146948    3.10421217911925143972   -1.04262839303144776236   -2.21438884908587660253
   01/01/2026   07:20:00     0.305556   -14845.2303391697089880    -8830.2169077202820793   -18769.0157446327621571    3.21459522397299536926   -0.98009694173495816956   -2.08144355294862408814
   01/01/2026   07:25:00     0.309028   -13865.1599830086537732    -9114.5999600163406731   -19372.9413191224004898    3.31803004398460288978   -0.91544880301895504790   -1.94400205381818284227
   01/01/2026   07:30:00     0.312500   -12855.1295094625826918    -9379.2884810241814781   -19934.9970426158234922    3.41429341436931058670   -0.84882372105968864829   -1.80236151292491265290
   01/01/2026   07:35:00     0.315972   -11817.3219037999997525    -9623.7108849904354608   -20453.9689146255521361    3.50317762260959452455   -0.78036569392234146077   -1.65682812872646970808
   01/01/2026   07:40:00     0.319444   -10753.9800823808280068    -9847.3393848087937332   -20928.7360671452931484    3.58449091161737860779   -0.71022266187105580247   -1.50771647399430491223
   01/01/2026   07:45:00     0.322917    -9667.4020438651857967   -10049.6911268949633316   -21358.2731753159053625    3.65805788832055852992   -0.63854618749792685324   -1.35534881551744001234
   01/01/2026   07:50:00     0.326389    -8559.9359031302204821   -10230.3292289595881632   -21741.6526615789054198    3.72371989690011191893   -0.56549112836337073976   -1.20005441789623010869
   01/01/2026   07:55:00     0.329861    -7433.9748186064413371   -10388.8637185376475234   -22078.0466887680482273    3.78133535597954833617   -0.49121530285004002647   -1.04216883291957973967
   01/01/2026   08:00:00     0.333333    -6291.9518239432135096   -10524.9523703447843781   -22366.7289380402971037    3.83078005914337478013   -0.41587914994082397736   -0.88203317603686917306
   01/01/2026   08:05:00     0.336806    -5136.3345750889157322   -10638.3014407452688932   -22607.0761680031982195    3.87194743823551110608   -0.33964538363854240312   -0.71999339145088845076
   01/01/2026   08:10:00     0.340278    -3969.6200240249358133   -10728.6662978324954878   -22798.5695518554993892    3.90474878896212209876   -0.26267864275082090838   -0.55639950737058297016
   01/01/2026   08:15:00     0.343750    -2794.3290305244018976   -10795.8519458407019060   -22940.7957898210768146    3.92911345839611369883   -0.18514513676841836953   -0.39160488297258975733
   01/01/2026   08:20:00     0.347222    -1613.0009234165488977   -10839.7134428256709437   -23033.4479946221842468    3.94498899405258334492   -0.10721228856905772934   -0.22596544862858505282
   01/01/2026   08:25:00     0.350694     -428.1880229261137133   -10860.1562107722416659   -23076.3263482061039991    3.95234125427586231141   -0.02904837468166873942   -0.05983894096154053774
   01/01/2026   08:30:00     0.354167      757.5498642756624097   -10857.1362375072512760   -23069.3385284088923211    3.95115447974951895771    0.04917783615203902488    0.10641586570174390081
   01/01/2026   08:35:00     0.357639     1941.6509656258000791   -10830.6601700178061849   -23012.4999047105503749    3.94143132601090467036    0.12729744538053703211    0.27243992991188004750
   01/01/2026   08:40:00     0.361111     3121.5570671224479544   -10780.7852989963107246   -22905.9335027071257844    3.92319285692164380994    0.20514178727136282105    0.43787471414095379345
   01/01/2026   08:45:00     0.364583     4294.7190299640395792   -10707.6194346552460468   -22749.8697373964931554    3.89647849911503063591    0.28254279102756376513    0.60236295471898910244
   01/01/2026   08:50:00     0.368056     5458.6022876796390948   -10611.3206740760769593   -22544.6459158454223903    3.86134595751074794455    0.35933334165427971733    0.76554942909441293594
   01/01/2026   08:55:00     0.371528     6610.6923120929191073   -10492.0970605776601214   -22290.7055102755725002    3.81787109205681220885    0.43534763883969964488    0.92708171885364978193
   01/01/2026   09:00:00     0.375000     7748.5000365206301405   -10350.2061358099179627   -21988.5972030747885189    3.76614775592832244536    0.51042155311700719138    1.08661096694004701533
   01/01/2026   09:05:00     0.378472     8869.5672246857828753   -10185.9543854981061628   -21638.9737057070550659    3.70628759548257725683    0.58439297857707554247    1.24379262751903837503
   01/01/2026   09:10:00     0.381944     9971.4717739261836975    -9999.6965799815019764   -21242.5903539591668494    3.63841981234053630980    0.65710218140562807294    1.39828720694489249700
