      дата       время       t_сутки             X_км                      Y_км                      Z_км                      Vx_км/с                   Vy_км/с                   Vz_км/с
   01/01/2026   00:00:00     0.000000    15844.3322917294009997    14219.8840673741999998   -14050.4762068211999999    0.04681580580000000000    2.75170001349999999996    2.83767039470000000004
   01/01/2026   00:05:00     0.003472    15841.2524150573073767    15029.7324821644863126   -13184.2972419908677884   -0.06734496428515696289    2.64631664456716605180    2.93581602572347070360
   01/01/2026   00:10:00     0.006944    15803.9396630352278574    15807.1019585470752515   -12289.6210176122677833   -0.18136224496593983452    2.53521273336247789749    3.02761785118169787865
   01/01/2026   00:15:00     0.010417    15732.4740668306313980    16550.3120246120615064   -11368.3808301560553611   -0.29498956529378640151    2.41862824265886681746    3.11287715909415443178
   01/01/2026   00:20:00     0.013889    15627.0094899708220622    17257.7559929441755493   -10422.5674803508257442   -0.40798126944785586753    2.29681501809072625715    3.19140936974883186717
   01/01/2026   00:25:00     0.017361    15487.7733038191475110    17927.9044447762986767    -9454.2249720135751891   -0.52009304966164233248    2.17003624581322540621    3.26304444047806735765
   01/01/2026   00:30:00     0.020833    15315.0659035116506983    18559.3085476214478078    -8465.4460941313017326   -0.63108247669486180733    2.03856588489426355116    3.32762723904990714895
   01/01/2026   00:35:00     0.024306    15109.2600652693951924    19150.6031989817601868    -7458.3678957483695346   -0.74070952665823645004    1.90268807564196603072    3.38501788475793055828
   01/01/2026   00:40:00     0.027778    14870.8001463594975924    19700.5099891039507582    -6435.1670634788400940   -0.84873710299878263449    1.76269652513738797422    3.43509205636341659958
   01/01/2026   00:45:00     0.031250    14600.2011293351757431    20207.8399761413204736    -5398.0552117056733454   -0.95493155245676930235    1.61889387130634130165    3.47774126611860960731
   01/01/2026   00:50:00     0.034722    14298.0475125407753394    20671.4962674918430938    -4349.2740957483775719   -1.05906317381278175798    1.47159102692556490713    3.51287309917841803646
   01/01/2026   00:55:00     0.038194    13964.9920492206412979    21090.4764015092037930    -3291.0907584762663658   -1.16090671825440612118    1.32110650501639381163    3.54041141778989955640
   01/01/2026   01:00:00     0.041667    13601.7543379196991005    21463.8745242278325236    -2225.7926210149763904   -1.26024188020701101150    1.16776572713323879946    3.56029652973403617491
   01/01/2026   01:05:00     0.045139    13209.1192672075347927    21790.8833562027750190    -1155.6825283384239803   -1.35685377749198065169    1.01190031610417132530    3.57248532058223183827
   01/01/2026   01:10:00     0.048611    12787.9353180954347815    22070.7959450393672913      -83.0737606561563138   -1.45053341969854564383    0.85384737482635295481    3.57695134942027813049
   01/01/2026   01:15:00     0.052083    12339.1127278460987187    22303.0071996747126484      989.7149784035678655   -1.54107816368202456790    0.69394875275962038025    3.57368490778480269593
   01/01/2026   01:20:00     0.055556    11863.6215191974189054    22487.0152029713967199     2060.3645857521709015   -1.62829215513175363562    0.53255030179694039173    3.56269304165098204618
   01/01/2026   01:25:00     0.059028    11362.4893993337048386    22622.4222996921259305     3126.5605838436580566   -1.71198675518612768859    0.37000112322043169174    3.54399953640508489109
   01/01/2026   01:30:00     0.062500    10836.7995332389391727    22708.9359574403802373     4185.9981356194232878   -1.79198095110985256776    0.20665280747600701290    3.51764486483071774471
   01/01/2026   01:35:00     0.065972    10287.6881963560490947    22746.3693986750195055     5236.3870383153194314   -1.86810175008953077550    0.04285866851826552505    3.48368609823296636460
   01/01/2026   01:40:00     0.069444     9716.3423117527932780    22734.6420024343239810     6275.4566851028546957   -1.94018455524785279572   -0.12102702551003938767    3.44219678091945849828
   01/01/2026   01:45:00     0.072917     9123.9968772577964868    22673.7794749354102617     7300.9609836161921557   -2.00807352302370111831   -0.28464982349286524943    3.39326676835121524467
   01/01/2026   01:50:00     0.076389     8511.9322882786860545    22563.9137887465660093     8310.6832205243867220   -2.07162190111512526909   -0.44765586267814085102    3.33700202936852264690
   01/01/2026   01:55:00     0.079861     7881.4715622474542447    22405.2828907610213403     9302.4408614434805020   -2.13069234623412792780   -0.60969263837049719539    3.27352441298747271533
   01/01/2026   02:00:00     0.083333     7233.9774708554335469    22198.2301797292804277    10274.0902756450411051   -2.18515722097621457919   -0.77040977022330059848    3.20297138035084710838
   01/01/2026   02:05:00     0.086806     6570.8495864410654423    21943.2037546316745384    11223.5313752056859142   -2.23489886916339128156   -0.92945976339015120063    3.12549570250222338288
   01/01/2026   02:10:00     0.090278     5893.5212490774993932    21640.7554356916269374    12148.7121584551834736   -2.27980986907642211962   -1.08649876281769297082    3.04126512473417697337
   01/01/2026   02:15:00     0.093750     5203.4564610736108476    21291.5395603416745178    13047.6331478178401397   -2.31979326405033132443   -1.24118729898834714268    2.95046199833986173594
   01/01/2026   02:20:00     0.097222     4502.1467157510179833    20896.3115569570933658    13918.3517124019441091   -2.35476276996596788223   -1.39319102345311057690    2.85328288067177442610
   01/01/2026   02:25:00     0.100694     3791.1077674909708008    20455.9262996646437838    14758.9862659738480071   -2.38464295922952937141   -1.54218143253053265821    2.74993810448193700432
   01/01/2026   02:30:00     0.104167     3071.8763501585668083    19971.3362480152002991    15567.7203312555878085   -2.40936942089090119518   -1.68783657758809356214    2.64065131758401580239
   01/01/2026   02:35:00     0.107639     2346.0068511076850961    19443.5893757776621698    16342.8064618065215097   -2.42888889661031605674   -1.82984176036617911774    2.52565899394008589883
   01/01/2026   02:40:00     0.111111     1615.0679480484198904    18873.8268935664360537    17082.5700130890961326   -2.44315939224118989972   -1.96789021185237936347    2.40520991733279021724
   01/01/2026   02:45:00     0.114583      880.6392161197193967    18263.2807704549399670    17785.4127546752362452   -2.45215026485505314469   -2.10168375326447101148    2.27956463883727461603
   01/01/2026   02:50:00     0.118056      144.3077125535165668    17613.2710601521491274    18449.8163159216105758   -2.45584228509197929728   -2.23093343775362228272    2.14899490935612191064
   01/01/2026   02:55:00     0.121528     -592.3354536568694489    16925.2030377275107718    19074.3454578277170928   -2.45422767477625671114   -2.35536017149453758479    2.01378308852449119785
   01/01/2026   03:00:00     0.125000    -1327.6985596614576055    16200.5641532610530335    19657.6511641889063569   -2.44731011979176457899   -2.47469531288608978804    1.87422153133205873559
   01/01/2026   03:05:00     0.128472    -2060.1927068151755114    15440.9208091697464038    20198.4735455658292160   -2.43510475826446020730   -2.58868124864421968959    1.73061195384361247930
   01/01/2026   03:10:00     0.131944    -2788.2352515019472510    14647.9149683177576131    20695.6445500111555571   -2.41763814415063740685   -2.69707194562828506102    1.58326477943156661830
